2.500000000000000000e-01
3.499999999999999778e-01
1.000000000000000056e-01
1.499999999999999944e-01
1.000000000000000056e-01
3.499999999999999778e-01
1.000000000000000056e-01
5.000000000000000278e-02
1.499999999999999944e-01
1.000000000000000056e-01
